name,market,sectors,price_hoping,price_real,inv_comp,stock_amount,stock_fund,exec_company,percent_newstock,percent_lock_up,capital,company_size,profit,name_spac,price_diff,inv_comp_cat,exec_major,exec_quantity,listing_year,listing_month
케이엔제이,코스닥,평판디스플레이 제조용 기계 제조업,13900.0,11000.0,1144.3,875472.0,9630.0,미래에셋대우,100.0,5.5,2931,중소일반,42.73,0.0,2900.0,3.0,1.0,1.0,2019.0,10.0
캐리소프트,코스닥,"영화, 비디오물, 방송프로그램 제작 및 배급업",11500.0,9000.0,924.83,910000.0,8190.0,미래에셋대우,100.0,2.7,3146,중소일반,34.44,0.0,2500.0,2.0,1.0,1.0,2019.0,10.0
교보스팩9호,코스닥,기타 금융업,3000.0,2000.0,0.0,3450000.0,6900.0,교보증권,100.0,0.0,388,중소일반,0.5,1.0,1000.0,0.0,0.0,1.0,2019.0,10.0
지누스,코스피,상품 종합 도매업,125000.0,70000.0,45.68,3020860.0,211460.0,"NH투자증권,신한금융투자,대신증권,하나금융투자,삼성증권",72.73,13.73,7103,중소일반,5.0,0.0,55000.0,1.0,1.0,5.0,2019.0,10.0
롯데리츠,코스피,부동산업,7250.0,5000.0,358.06,85984442.0,429922.0,"한국투자증권,KB증권,삼성증권,하나금융투자",100.0,44.07,85984,중소일반,0.0,0.0,2250.0,1.0,1.0,4.0,2019.0,10.0
티라유텍,코스닥,소프트웨어 개발 및 공급업,16575.0,12050.0,1240.9,1125000.0,13556.0,미래에셋대우,100.0,11.9,543,중소일반,100.0,0.0,4525.0,3.0,1.0,1.0,2019.0,10.0
신한스팩6호,코스닥,기타 금융업,3000.0,2000.0,0.0,4000000.0,8000.0,신한금융투자,100.0,0.0,501,중소일반,0.5,1.0,1000.0,0.0,0.0,1.0,2019.0,10.0
하나금융스팩14호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,4000000.0,8000.0,하나금융투자,100.0,0.0,441,중소일반,0.0,1.0,1000.0,0.0,1.0,1.0,2019.0,11.0
미디어젠,코스닥,소프트웨어 개발 및 공급업,14700.0,10600.0,576.27,930000.0,9858.0,교보증권,100.0,1.88,2319,중소일반,6.13,0.0,4100.0,2.0,0.0,1.0,2019.0,11.0
미래에셋대우스팩4호,코스닥,기타 금융업,3000.0,2000.0,0.0,4075000.0,8150.0,미래에셋대우,100.0,0.0,439,중소일반,0.0,1.0,1000.0,0.0,1.0,1.0,2019.0,11.0
자이에스앤디,코스피,부동산 임대 및 공급업,6800.0,5200.0,768.58,8800000.0,45760.0,한국투자증권,100.0,5.1,26782,중소일반,27.88,0.0,1600.0,2.0,1.0,1.0,2019.0,11.0
아이티엠반도체,코스닥,전자부품 제조업,36000.0,26000.0,1078.5,5050000.0,131300.0,케이비증권,91.28999999999999,15.8,11411,중소일반,2.88,0.0,10000.0,3.0,0.0,1.0,2019.0,11.0
라파스,코스닥,자연과학 및 공학 연구개발업,38500.0,20000.0,202.06,1600000.0,32000.0,DB금융투자,100.0,0.0,4095,중소일반,-0.25,0.0,18500.0,1.0,0.0,1.0,2019.0,11.0
한화시스템,코스피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광",19250.0,12250.0,23.61,32861424.0,402552.0,"NH투자증권,한국투자증권,한화투자증권,SK증권,대신증권,신영증권",24.840000000000003,4.24,551151,중소일반,-5.31,0.0,7000.0,1.0,1.0,6.0,2019.0,11.0
제테마,코스닥,의료용품 및 기타 의약 관련제품 제조업,60000.0,21000.0,12.41,960000.0,20160.0,"한국투자증권,DB금융투자",100.0,0.0,4064,중소일반,-4.29,0.0,39000.0,1.0,1.0,2.0,2019.0,11.0
에스제이그룹,코스닥,"가죽, 가방 및 유사제품 제조업",51300.0,38600.0,946.62,820000.0,31652.0,"NH투자증권,아이비케이투자증권",100.0,13.56,1647,중소일반,12.69,0.0,12700.0,2.0,1.0,2.0,2019.0,11.0
현대에너지솔루션,코스피,반도체 제조업,38000.0,18000.0,26.63,4000000.0,72000.0,"한국투자증권,하나금융투자,KB증권,하이투자증권,유안타증권",100.0,3.07,56000,중소일반,1.11,0.0,20000.0,1.0,1.0,5.0,2019.0,11.0
우양,코스닥,"과실, 채소 가공 및 저장 처리업",5900.0,4200.0,1195.37,3600000.0,15120.0,미래에셋대우,66.67,0.0,1425,중소일반,44.29,0.0,1700.0,3.0,1.0,1.0,2019.0,11.0
코리아에셋투자증권,코스닥,기타 금융업,13000.0,10000.0,945.66,1600000.0,16000.0,신영증권,100.0,2.25,31940,중소일반,-1.0,0.0,3000.0,2.0,0.0,1.0,2019.0,11.0
씨에스베어링,코스닥,일반 목적용 기계 제조업,11600.0,8400.0,1246.86,2380000.0,19992.0,한국투자증권,60.08,4.65,4730,중소일반,0.0,0.0,3200.0,3.0,1.0,1.0,2019.0,11.0
티움바이오,코스닥,자연과학 및 공학 연구개발업,26000.0,12000.0,37.3,2500000.0,30000.0,"키움증권,삼성증권",100.0,0.0,11594,중소일반,-1.67,0.0,14000.0,1.0,1.0,2.0,2019.0,11.0
센트랄모텍,코스피,자동차 신품 부품 제조업,8000.0,6000.0,862.63,2100000.0,12600.0,"한국투자증권,BNK투자증권",100.0,0.0,4200,중소일반,27.5,0.0,2000.0,2.0,1.0,2.0,2019.0,11.0
노터스,코스닥,자연과학 및 공학 연구개발업,27000.0,20000.0,699.46,500000.0,10000.0,대신증권,100.0,0.59,7,중소일반,48.75,0.0,7000.0,2.0,1.0,1.0,2019.0,11.0
유안타스팩5호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,5600000.0,11200.0,유안타증권,100.0,0.0,593,중소일반,7.25,1.0,1000.0,0.0,1.0,1.0,2019.0,11.0
코리아센터,코스닥,소프트웨어 개발 및 공급업,37600.0,18000.0,37.77,2545490.0,45819.0,"NH투자증권,신한금융투자,삼성증권",90.91,6.04,2545,중소일반,27.78,0.0,19600.0,1.0,1.0,3.0,2019.0,11.0
IBKS스팩11호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,4500000.0,9000.0,아이비케이투자증권,100.0,0.0,479,중소일반,0.25,1.0,1000.0,0.0,0.0,1.0,2019.0,12.0
엔에이치프라임리츠,코스피,부동산업,7500.0,5000.0,711.65,13760000.0,68800.0,"NH투자증권,키움증권,하나금융투자,한국투자증권",100.0,43.2,9330,중소일반,0.0,0.0,2500.0,2.0,1.0,4.0,2019.0,12.0
에스케이스팩5호,코스닥,기타 금융업,3000.0,2000.0,0.0,4000000.0,8000.0,SK증권,100.0,0.0,431,중소일반,0.5,1.0,1000.0,0.0,0.0,1.0,2019.0,12.0
리메드,코스닥,의료용 기기 제조업,22750.0,13000.0,24.76,600000.0,7800.0,한국투자증권,100.0,0.0,2911,중소일반,8.46,0.0,9750.0,1.0,1.0,1.0,2019.0,12.0
IBKS스팩12호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,2900000.0,5800.0,아이비케이투자증권,100.0,0.0,312,중소일반,2.0,1.0,1000.0,0.0,0.0,1.0,2019.0,12.0
태웅로직스,코스닥,기타 운송관련 서비스업,5950.0,4500.0,1024.98,5000000.0,22500.0,"아이비케이투자증권,BNK투자증권",100.0,2.53,1765,중소일반,81.56,0.0,1450.0,3.0,0.0,2.0,2019.0,12.0
제이엘케이인스펙션,코스닥,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",18250.0,9000.0,69.81,2000000.0,18000.0,한국투자증권,100.0,0.0,1489,중소일반,-5.56,0.0,9250.0,1.0,1.0,1.0,2019.0,12.0
신테카바이오,코스닥,소프트웨어 개발 및 공급업,24500.0,12000.0,75.61,1600000.0,19200.0,케이비증권,100.0,1.32,6577,중소일반,24.58,0.0,12500.0,1.0,0.0,1.0,2019.0,12.0
유안타스팩6호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,6500000.0,13000.0,유안타증권,100.0,0.0,684,중소일반,0.25,1.0,1000.0,0.0,1.0,1.0,2019.0,12.0
대신밸런스스팩8호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,5000000.0,10000.0,대신증권,100.0,0.0,561,중소일반,0.25,1.0,1000.0,0.0,1.0,1.0,2019.0,12.0
메드팩토,코스닥,자연과학 및 공학 연구개발업,55500.0,40000.0,86.41,1511000.0,60440.0,삼성증권,100.0,13.83,5048,중소일반,0.0,0.0,15500.0,1.0,1.0,1.0,2019.0,12.0
브릿지바이오테라퓨틱스,코스닥,기초 의약물질 및 생물학적 제제 제조업,110000.0,60000.0,58.85,700000.0,42000.0,"대신증권,KB증권",100.0,0.06,3112,중소일반,4.0,0.0,50000.0,1.0,1.0,2.0,2019.0,12.0
하이스팩5호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,4250000.0,8500.0,하이투자증권,100.0,0.0,502,중소일반,0.0,1.0,1000.0,0.0,0.0,1.0,2019.0,12.0
메탈라이프,코스닥,전자부품 제조업,17000.0,13000.0,1288.21,700000.0,9100.0,한국투자증권,100.0,22.46,1732,중소일반,100.0,0.0,4000.0,3.0,1.0,1.0,2019.0,12.0
엔에이치스팩15호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,6000000.0,12000.0,NH투자증권,100.0,0.0,654,중소일반,0.0,1.0,1000.0,0.0,1.0,1.0,2019.0,12.0
천랩,코스닥,자연과학 및 공학 연구개발업,102000.0,40000.0,51.11,430000.0,17200.0,한국투자증권,100.0,0.0,1683,중소일반,7.38,0.0,62000.0,1.0,1.0,1.0,2019.0,12.0
피피아이,코스닥,통신 및 방송 장비 제조업,9500.0,7000.0,997.33,1000000.0,7000.0,미래에셋대우,100.0,2.47,4654,중소일반,57.14,0.0,2500.0,2.0,1.0,1.0,2019.0,12.0
한화플러스스팩1호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,4000000.0,8000.0,한화투자증권,100.0,0.0,471,중소일반,0.25,1.0,1000.0,0.0,0.0,1.0,2019.0,12.0
케이비스팩20호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,6000000.0,12000.0,KB증권,100.0,0.0,650,중소일반,0.0,1.0,1000.0,0.0,1.0,1.0,2020.0,1.0
하나금융스팩15호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,4500000.0,9000.0,하나금융투자,100.0,0.0,471,중소일반,0.0,1.0,1000.0,0.0,1.0,1.0,2020.0,1.0
위세아이텍,코스닥,소프트웨어 개발 및 공급업,15600.0,12000.0,1105.93,850000.0,10200.0,교보증권,100.0,6.95,2146,중소일반,15.83,0.0,3600.0,3.0,0.0,1.0,2020.0,2.0
신영스팩6호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,4200000.0,8400.0,신영증권,100.0,0.0,430,중소일반,0.0,1.0,1000.0,0.0,0.0,1.0,2020.0,2.0
서남,코스닥,기타 전기장비 제조업,4250.0,3100.0,1228.4,3500000.0,10850.0,한국투자증권,100.0,5.21,10182,중소일반,25.81,0.0,1150.0,3.0,1.0,1.0,2020.0,2.0
레몬,코스닥,화학섬유 제조업,9800.0,7200.0,426.0,4100000.0,29520.0,"미래에셋대우,현대차증권",100.0,6.3,17250,중소일반,19.72,0.0,2600.0,1.0,1.0,2.0,2020.0,2.0
켄코아에어로스페이스,코스닥,"항공기,우주선 및 부품 제조업",20500.0,10000.0,120.75,1572330.0,15723.0,NH투자증권,83.57,2.55,5254,중소일반,15.0,0.0,10500.0,1.0,1.0,1.0,2020.0,3.0
제이앤티씨,코스닥,전자부품 제조업,13750.0,11000.0,1077.88,11000000.0,121000.0,"신한금융투자,유진투자증권",100.0,6.72,28924,중소일반,-7.27,0.0,2750.0,3.0,0.0,2.0,2020.0,3.0
서울바이오시스,코스닥,반도체 제조업,10250.0,7500.0,1119.0,2000000.0,15000.0,KB증권,100.0,10.5,19111,중소일반,73.33,0.0,2750.0,3.0,1.0,1.0,2020.0,3.0
에스케이스팩6호,코스닥,기타 금융업,3000.0,2000.0,0.0,5500000.0,11000.0,SK증권,100.0,0.0,571,중소일반,1.25,1.0,1000.0,0.0,0.0,1.0,2020.0,3.0
플레이디,코스닥,온라인 광고 대행,10650.0,8500.0,1270.7,3689320.0,31359.0,KB증권,100.0,7.55,6413,중소일반,32.35,0.0,2150.0,3.0,1.0,1.0,2020.0,3.0
엔피디,코스닥,통신 및 방송 장비 제조업,8550.0,5400.0,307.5,7550000.0,40770.0,유안타증권,100.0,8.78,10767,중소일반,-10.0,0.0,3150.0,1.0,1.0,1.0,2020.0,3.0
케이프이에스스팩4호,코스닥,기타 금융업,3000.0,2000.0,0.0,2500000.0,5000.0,케이프증권,100.0,0.0,300,중소일반,0.25,1.0,1000.0,0.0,0.0,1.0,2020.0,3.0
이베스트스팩5호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,3500000.0,7000.0,이베스트투자증권,100.0,0.0,362,중소일반,0.0,1.0,1000.0,0.0,0.0,1.0,2020.0,5.0
드림씨아이에스,코스닥,자연과학 및 공학 연구개발업,20450.0,14900.0,926.11,1354786.0,20186.0,NH투자증권,100.0,6.82,2709,중소일반,87.92,0.0,5550.0,2.0,1.0,1.0,2020.0,5.0
엔에이치스팩16호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,3750000.0,7500.0,NH투자증권,100.0,0.0,431,중소일반,0.25,1.0,1000.0,0.0,1.0,1.0,2020.0,6.0
에스씨엠생명과학,코스닥,의학 및 약학 연구개발업체,22500.0,17000.0,1032.17,1800000.0,30600.0,한국투자증권,100.0,7.7,5870,중소일반,73.53,0.0,5500.0,3.0,1.0,1.0,2020.0,6.0
엘이티,코스닥,특수 목적용 기계 제조업,10300.0,7800.0,1255.9,2197000.0,17137.0,미래에셋대우,100.0,24.5,4427,중소일반,100.0,0.0,2500.0,3.0,1.0,1.0,2020.0,6.0
IBKS스팩14호,코스닥,기타 금융업,3000.0,2000.0,0.0,4000000.0,8000.0,아이비케이투자증권,100.0,0.0,433,중소일반,0.5,1.0,1000.0,0.0,0.0,1.0,2020.0,6.0
젠큐릭스,코스닥,의료용품 및 기타 의약 관련제품 제조업,35750.0,22700.0,77.03,1000000.0,22700.0,미래에셋대우,100.0,0.0,2696,중소일반,10.57,0.0,13050.0,1.0,1.0,1.0,2020.0,6.0
마크로밀엠브레인,코스닥,시장조사 및 여론조사업,8400.0,6800.0,1056.8,1400000.0,9520.0,NH투자증권,100.0,19.39,4484,중소일반,100.0,0.0,1600.0,3.0,1.0,1.0,2020.0,7.0
SK바이오팜,코스피,자연과학 및 공학 연구개발업,60500.0,49000.0,835.66,19578310.0,959337.0,"NH투자증권,한국투자증권,SK증권,하나금융투자",68.0,81.15,39156,중소일반,100.0,0.0,11500.0,2.0,1.0,4.0,2020.0,7.0
위더스제약,코스닥,의약품 제조업,21850.0,15900.0,1033.41,1600000.0,25440.0,"NH투자증권,삼성증권",62.15,17.36,1550,중소일반,100.0,0.0,5950.0,3.0,1.0,2.0,2020.0,7.0
신도기연,코스닥,특수 목적용 기계 제조업,22000.0,16000.0,1272.9,1300000.0,20800.0,한국투자증권,100.0,14.51,4030,중소일반,100.0,0.0,6000.0,3.0,1.0,1.0,2020.0,7.0
소마젠,코스닥,"기타 전문, 과학 및 기술 서비스업",18500.0,11000.0,69.46,4200000.0,46200.0,신한금융투자,100.0,0.0,-,중소일반,5.91,0.0,7500.0,1.0,0.0,1.0,2020.0,7.0
IBKS스팩13호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,4750000.0,9500.0,아이비케이투자증권,100.0,0.0,517,중소일반,0.5,1.0,1000.0,0.0,0.0,1.0,2020.0,7.0
에이프로,코스닥,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 &",29800.0,21600.0,1090.8,1367917.0,29547.0,NH투자증권,100.0,10.46,3440,중소일반,100.0,0.0,8200.0,3.0,1.0,1.0,2020.0,7.0
이지스밸류플러스리츠,코스피,부동산업,7500.0,5000.0,87.09,23700000.0,118500.0,"삼성증권,한화투자증권,신영증권",100.0,8.7,300,중소일반,-4.0,0.0,2500.0,1.0,1.0,3.0,2020.0,7.0
티에스아이,코스닥,특수 목적용 기계 제조업,12250.0,10000.0,1283.73,1847000.0,18470.0,한국투자증권,74.99,4.97,3894,중소일반,100.0,0.0,2250.0,3.0,1.0,1.0,2020.0,7.0
하나금융스팩16호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,3500000.0,7000.0,하나금융투자,100.0,0.0,51,중소일반,1.0,1.0,1000.0,0.0,1.0,1.0,2020.0,7.0
솔트룩스,코스닥,시스템 소프트웨어 개발 및 공급업,39000.0,25000.0,528.17,750000.0,18750.0,한국투자증권,100.0,5.58,2515,중소일반,60.0,0.0,14000.0,2.0,1.0,1.0,2020.0,7.0
제놀루션,코스닥,기초 의약물질 및 생물학적 제제 제조업,19000.0,14000.0,1161.09,800000.0,11200.0,신영증권,100.0,21.36,1939,중소일반,100.0,0.0,5000.0,3.0,0.0,1.0,2020.0,7.0
더네이쳐홀딩스,코스닥,"섬유, 의복, 신발 및 가죽제품 소매업",70000.0,46000.0,97.21,1200000.0,55200.0,한국투자증권,83.33,8.46,3591,중소일반,-10.0,0.0,24000.0,1.0,1.0,1.0,2020.0,7.0
에이치엠씨아이비스팩4호,코스닥,기타 금융업,3000.0,2000.0,0.0,4000000.0,8000.0,현대차증권,100.0,0.0,431,중소일반,0.5,1.0,1000.0,0.0,0.0,1.0,2020.0,7.0
엠투아이,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업",25050.0,15600.0,61.7,3335000.0,52026.0,미래에셋대우,25.040000000000006,1.6,839,중소일반,20.83,0.0,9450.0,1.0,1.0,1.0,2020.0,7.0
이엔드디,코스닥,기타 화학제품 제조업,19550.0,14400.0,1168.72,2340000.0,33696.0,아이비케이투자증권,100.0,8.99,4676,중소일반,26.39,0.0,5150.0,3.0,0.0,1.0,2020.0,7.0
와이팜,코스닥,전자부품 제조업,15200.0,11000.0,407.01,7428272.0,81711.0,NH투자증권,50.0,8.01,16713,중소일반,41.36,0.0,4200.0,1.0,1.0,1.0,2020.0,7.0
미래에셋맵스리츠1호,코스피,비주거용 부동산 관리업,7500.0,5000.0,0.0,14400000.0,72000.0,"미래에셋대우,신한금융투자,SK증권",100.0,0.0,20100,중소일반,-10.0,0.0,2500.0,0.0,1.0,3.0,2020.0,8.0
이지스레지던스리츠,코스피,부동산 임대 및 공급업,7500.0,5000.0,0.0,17900000.0,89500.0,"삼성증권,디비금융투자,유안타증권",100.0,0.0,20600,중소일반,-10.0,0.0,2500.0,0.0,1.0,3.0,2020.0,8.0
이루다,코스닥,의료용 기기 제조업,12000.0,9000.0,1316.5,1500000.0,13500.0,미래에셋대우,80.0,7.8,3532,중소일반,100.0,0.0,3000.0,3.0,1.0,1.0,2020.0,8.0
제이알글로벌리츠,코스피,부동산업,7500.0,5000.0,0.0,97000000.0,485000.0,"KB증권,메리츠증권,대신증권",100.0,0.0,165600,중소일반,-6.0,0.0,2500.0,0.0,1.0,3.0,2020.0,8.0
한국파마,코스닥,의약품 제조업,10750.0,9000.0,1296.86,3243000.0,29187.0,"미래에셋대우,SK증권",-522.9,0.0,5453,중소일반,100.0,0.0,1750.0,3.0,1.0,2.0,2020.0,8.0
영림원소프트랩,코스닥,시스템 소프트웨어 개발 및 공급업,15250.0,11500.0,1269.3,1700000.0,19550.0,미래에셋대우,100.0,4.3,4065,중소일반,53.04,0.0,3750.0,3.0,1.0,1.0,2020.0,8.0
브랜드엑스코퍼레이션,코스닥,기타 정보 서비스업,20050.0,13000.0,47.06,3797209.0,49364.0,"대신증권,삼성증권",60.0,0.0,9531,중소일반,-0.77,0.0,7050.0,1.0,1.0,2.0,2020.0,8.0
미투젠,코스닥,소프트웨어 개발 및 공급업,34500.0,27000.0,1114.56,3199200.0,86378.0,미래에셋대우,52.0,1.35,-,중소일반,7.78,0.0,7500.0,3.0,1.0,1.0,2020.0,8.0
셀레믹스,코스닥,기초 의약물질 및 생물학적 제제 제조업,26100.0,20000.0,1203.41,1320000.0,26400.0,대신증권,100.0,5.41,3902,중소일반,24.5,0.0,6100.0,3.0,1.0,1.0,2020.0,8.0
아이디피,코스닥,컴퓨터 및 주변장치 제조업,13700.0,9800.0,894.0,1600000.0,15680.0,키움증권,79.37,7.4,3318,중소일반,34.69,0.0,3900.0,2.0,1.0,1.0,2020.0,8.0
미래에셋대우스팩5호,코스닥,기타 금융업,3000.0,2000.0,0.0,4700000.0,9400.0,미래에셋대우,100.0,0.0,506,중소일반,0.0,1.0,1000.0,0.0,1.0,1.0,2020.0,8.0
코람코에너지플러스리츠,코스피,부동산 임대업,7500.0,5000.0,0.0,21320000.0,106600.0,"NH투자증권,대신증권,신영증권,이베스트투자증권,한국투자증권",100.0,0.0,34810,중소일반,-4.0,0.0,2500.0,0.0,1.0,5.0,2020.0,8.0
피엔케이피부임상연구센타,코스닥,"기타 전문, 과학 및 기술 서비스업",25250.0,18300.0,1372.51,2233000.0,40864.0,미래에셋대우,60.01,17.1,3751,중소일반,53.01,0.0,6950.0,3.0,1.0,1.0,2020.0,9.0
카카오게임즈,코스닥,소프트웨어 개발 및 공급업,32000.0,24000.0,1478.53,16000000.0,384000.0,"한국투자증권,삼성증권,KB증권",100.0,58.59,7320,중소일반,100.0,0.0,8000.0,3.0,1.0,3.0,2020.0,9.0
이오플로우,코스닥,의료용 기기 제조업,28500.0,19000.0,150.87,1400000.0,26600.0,하나금융투자,100.0,14.83,1113,중소일반,14.47,0.0,9500.0,1.0,1.0,1.0,2020.0,9.0
압타머사이언스,코스닥,자연과학 및 공학 연구개발업,32500.0,25000.0,830.32,1300000.0,32500.0,키움증권,100.0,3.27,4463,중소일반,15.4,0.0,7500.0,2.0,1.0,1.0,2020.0,9.0
핌스,코스닥,전자부품 제조업,24500.0,19000.0,1210.28,2000000.0,38000.0,DB금융투자,70.0,4.39,3632,중소일반,10.53,0.0,5500.0,3.0,0.0,1.0,2020.0,9.0
교보스팩10호,코스닥,기타 금융업,3000.0,2000.0,0.0,3750000.0,7500.0,교보증권,100.0,0.0,532,중소일반,1.0,1.0,1000.0,0.0,0.0,1.0,2020.0,9.0
비비씨,코스닥,기타 제품 제조업,42450.0,30700.0,977.5,1200000.0,36840.0,미래에셋대우,78.83,3.9,2190,중소일반,-9.93,0.0,11750.0,2.0,1.0,1.0,2020.0,9.0
박셀바이오,코스닥,자연과학 및 공학 연구개발업,47500.0,30000.0,94.18,985160.0,29555.0,하나금융투자,100.0,11.68,3761,중소일반,-10.0,0.0,17500.0,1.0,1.0,1.0,2020.0,9.0
비나텍,코스닥,일차전지 및 축전지 제조업,43000.0,33000.0,1098.1,600000.0,19800.0,대신증권,100.0,22.47,2435,중소일반,33.33,0.0,10000.0,3.0,1.0,1.0,2020.0,9.0
엔에이치스팩17호,코스닥,금융 지원 서비스업,3000.0,2000.0,0.0,6000000.0,12000.0,NH투자증권,100.0,0.0,701,중소일반,0.25,1.0,1000.0,0.0,1.0,1.0,2020.0,9.0
원방테크,코스닥,일반 목적용 기계 제조업,70150.0,54300.0,406.8,1282716.0,69651.0,미래에셋대우,30.0,3.2,2147,중소일반,-9.94,0.0,15850.0,1.0,1.0,1.0,2020.0,9.0
넥스틴,코스닥,특수 목적용 기계 제조업,99200.0,75400.0,30.25,320000.0,24128.0,케이비증권,100.0,23.3,1567,중소일반,-5.7,0.0,23800.0,1.0,0.0,1.0,2020.0,10.0
하이브(구.빅히트),코스피,오디오물 출판 및 원판 녹음업,172500.0,135000.0,1117.25,7130000.0,962550.0,"NH투자증권,한국투자증권,미래에셋대우,키움증권",100.0,43.85,17811,중소일반,100.0,0.0,37500.0,3.0,1.0,4.0,2020.0,10.0
피플바이오,코스닥,"물리, 화학 및 생물학 연구개발업",40000.0,20000.0,40.4,500000.0,10000.0,키움증권,100.0,0.0,2752,중소일반,-10.0,0.0,20000.0,1.0,1.0,1.0,2020.0,10.0
미코바이오메드,코스닥,의료용 기기 제조업,19500.0,15000.0,159.15,2500000.0,37500.0,KB증권,100.0,0.02,8358,중소일반,7.33,0.0,4500.0,1.0,1.0,1.0,2020.0,10.0
바이브컴퍼니,코스닥,소프트웨어 개발 및 공급업,37000.0,28000.0,1221.45,650000.0,18200.0,"한국투자증권,신영증권",100.0,7.96,2697,중소일반,42.86,0.0,9000.0,3.0,1.0,2.0,2020.0,10.0
센코,코스닥,전자부품 제조업,16500.0,13000.0,848.37,1612000.0,20956.0,한국투자증권,82.2,2.2,3885,중소일반,2.69,0.0,3500.0,2.0,1.0,1.0,2020.0,10.0
위드텍,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광",33500.0,25000.0,1336.49,1060000.0,26500.0,하나금융투자,100.0,23.53,2545,중소일반,48.4,0.0,8500.0,3.0,1.0,1.0,2020.0,10.0
소룩스,코스닥,전구 및 조명장치 제조업,13000.0,10000.0,1135.7,1973670.0,19737.0,미래에셋대우,82.07,0.8,815,중소일반,100.0,0.0,3000.0,3.0,1.0,1.0,2020.0,11.0
교촌에프앤비,코스피,음·식료품 및 담배 도매업,16750.0,12300.0,999.44,5800000.0,71340.0,미래에셋대우,70.0,3.9,12491,중소일반,93.9,0.0,4450.0,2.0,1.0,1.0,2020.0,11.0
네패스아크,코스닥,전자부품 제조업,36650.0,26500.0,707.7,2340400.0,62021.0,미래에셋대우,100.0,1.6,5252,중소일반,36.6,0.0,10150.0,2.0,1.0,1.0,2020.0,11.0
고바이오랩,코스닥,자연과학 및 공학 연구개발업,29500.0,15000.0,64.33,2400000.0,36000.0,"삼성증권,대신증권",100.0,0.03,7742,중소일반,100.0,0.0,14500.0,1.0,1.0,2.0,2020.0,11.0
에이플러스에셋어드바이저,코스피,보험 및 연금관련 서비스업,16650.0,7500.0,3.66,2798086.0,20986.0,"NH투자증권,IBK투자증권",40.96,25.4,11303,중소일반,8.0,0.0,9150.0,1.0,1.0,2.0,2020.0,11.0
티앤엘,코스닥,의료용품 및 기타 의약 관련제품 제조업,53000.0,36000.0,338.91,800000.0,28800.0,한국투자증권,100.0,0.41,2032,중소일반,100.0,0.0,17000.0,1.0,1.0,1.0,2020.0,11.0
하나기술,코스닥,특수 목적용 기계 제조업,48500.0,35000.0,1393.98,800000.0,28000.0,하나금융투자,100.0,16.83,1822,중소일반,100.0,0.0,13500.0,3.0,1.0,1.0,2020.0,11.0
제일전기공업,코스닥,배전반 및 전기 자동제어반 제조업,23500.0,17000.0,1196.21,2900000.0,49300.0,"하나금융투자,한화투자증권",50.0,8.86,5555,중소일반,100.0,0.0,6500.0,3.0,1.0,2.0,2020.0,11.0
앱코,코스닥,컴퓨터 및 주변장치 제조업,33550.0,24300.0,1141.02,2507000.0,60920.0,미래에셋대우,80.06,3.64,4844,중소일반,24.07,0.0,9250.0,3.0,1.0,1.0,2020.0,12.0
엔에프씨,코스닥,기타 화학제품 제조업,16900.0,13400.0,979.94,2000000.0,26800.0,삼성증권,100.0,6.15,917,중소일반,54.48,0.0,3500.0,2.0,1.0,1.0,2020.0,12.0
포인트모바일,코스닥,컴퓨터 및 주변장치 제조업,20500.0,15000.0,1447.07,1094873.0,16423.0,하나금융투자,84.5,18.19,616,중소일반,100.0,0.0,5500.0,3.0,1.0,1.0,2020.0,12.0
클리노믹스,코스닥,의료용품 및 기타 의약 관련제품 제조업,17850.0,13900.0,494.2,1972323.0,27415.0,대신증권,100.0,2.05,1320,중소일반,33.09,0.0,3950.0,1.0,1.0,1.0,2020.0,12.0
명신산업,코스피,자동차 신품 부품 제조업,7800.0,6500.0,1195.69,15728791.0,102237.0,"미래에셋대우,현대차증권,하나금융투자,케이비증권",33.33,30.6,22028,중소일반,100.0,0.0,1300.0,3.0,1.0,4.0,2020.0,12.0
